Date,Open,High,Low,Close,Adj Close,Volume
2020-06-03,1438.300049,1446.552002,1429.776978,1436.380005,1436.380005,1256200
2020-06-04,1430.400024,1438.959961,1404.729980,1412.180054,1412.180054,1484300
2020-06-05,1413.170044,1445.050049,1406.000000,1438.390015,1438.390015,1734900
2020-06-08,1422.339966,1447.989990,1422.339966,1446.609985,1446.609985,1404200
2020-06-09,1445.359985,1468.000000,1443.209961,1456.160034,1456.160034,1409200
2020-06-10,1459.540039,1474.259033,1456.270020,1465.849976,1465.849976,1525200
2020-06-11,1442.479980,1454.474976,1402.000000,1403.839966,1403.839966,1991300
2020-06-12,1428.489990,1437.000000,1386.020020,1413.180054,1413.180054,1946400
2020-06-15,1390.800049,1424.800049,1387.920044,1419.849976,1419.849976,1503900
2020-06-16,1445.219971,1455.020020,1425.900024,1442.719971,1442.719971,1709200
2020-06-17,1447.160034,1460.000000,1431.380005,1451.119995,1451.119995,1549600
2020-06-18,1449.160034,1451.410034,1427.010010,1435.959961,1435.959961,1581900
2020-06-19,1444.000000,1447.800049,1421.349976,1431.719971,1431.719971,3157900
2020-06-22,1429.000000,1452.750000,1423.209961,1451.859985,1451.859985,1542400
2020-06-23,1455.640015,1475.941040,1445.239990,1464.410034,1464.410034,1429800
2020-06-24,1461.510010,1475.420044,1429.750000,1431.969971,1431.969971,1756000
2020-06-25,1429.900024,1442.900024,1420.000000,1441.329956,1441.329956,1230500
2020-06-26,1431.390015,1433.449951,1351.989990,1359.900024,1359.900024,4267700
2020-06-29,1358.180054,1395.599976,1347.010010,1394.969971,1394.969971,1810200
2020-06-30,1390.439941,1418.650024,1383.959961,1413.609985,1413.609985,2042400
2020-07-01,1411.099976,1443.000000,1409.819946,1438.040039,1438.040039,1775200
2020-07-02,1446.939941,1482.949951,1446.420044,1464.699951,1464.699951,1859100
2020-07-06,1480.060059,1506.589966,1472.859985,1495.699951,1495.699951,1564000
2020-07-07,1490.000000,1516.800049,1483.550049,1485.180054,1485.180054,1458200
2020-07-08,1494.319946,1505.880005,1485.630005,1496.000000,1496.000000,1249700
2020-07-09,1506.449951,1522.719971,1488.084961,1510.989990,1510.989990,1423300
2020-07-10,1506.150024,1543.829956,1496.540039,1541.739990,1541.739990,1856300
2020-07-13,1550.000000,1577.131958,1505.243042,1511.339966,1511.339966,1846400
2020-07-14,1490.310059,1522.949951,1483.500000,1520.579956,1520.579956,1585000
2020-07-15,1523.130005,1535.329956,1498.000000,1513.640015,1513.640015,1610700
2020-07-16,1500.000000,1518.689941,1486.310059,1518.000000,1518.000000,1519300
2020-07-17,1521.619995,1523.439941,1498.420044,1515.550049,1515.550049,1456700
2020-07-20,1515.260010,1570.290039,1503.599976,1565.719971,1565.719971,1557300
2020-07-21,1586.989990,1586.989990,1554.280029,1558.420044,1558.420044,1216200
2020-07-22,1560.500000,1570.000000,1546.099976,1568.489990,1568.489990,932000
2020-07-23,1566.969971,1571.869995,1507.391968,1515.680054,1515.680054,1627600
2020-07-24,1498.930054,1517.635986,1488.400024,1511.869995,1511.869995,1544000
2020-07-27,1515.599976,1540.969971,1515.209961,1530.199951,1530.199951,1246000
2020-07-28,1525.180054,1526.479980,1497.660034,1500.339966,1500.339966,1702200
2020-07-29,1506.319946,1531.251953,1501.329956,1522.020020,1522.020020,1106500
2020-07-30,1497.000000,1537.869995,1492.219971,1531.449951,1531.449951,1671400
2020-07-31,1505.010010,1508.949951,1454.030029,1482.959961,1482.959961,3439900
2020-08-03,1486.640015,1490.469971,1465.640015,1474.449951,1474.449951,2330200
2020-08-04,1476.569946,1485.560059,1458.650024,1464.969971,1464.969971,1903500
2020-08-05,1469.300049,1482.410034,1463.459961,1473.609985,1473.609985,1979500
2020-08-06,1471.750000,1502.390015,1466.000000,1500.099976,1500.099976,1995400
2020-08-07,1500.000000,1516.844971,1481.640015,1494.489990,1494.489990,1577800
2020-08-10,1487.180054,1504.074951,1473.079956,1496.099976,1496.099976,1289300
2020-08-11,1492.439941,1510.000000,1478.000000,1480.319946,1480.319946,1454400
2020-08-12,1485.579956,1512.385986,1485.250000,1506.619995,1506.619995,1437000
2020-08-13,1510.339966,1537.250000,1508.005005,1518.449951,1518.449951,1455200
2020-08-14,1515.660034,1521.900024,1502.880005,1507.729980,1507.729980,1354800
2020-08-17,1514.670044,1525.609985,1507.969971,1517.979980,1517.979980,1378300
2020-08-18,1526.180054,1562.469971,1523.709961,1558.599976,1558.599976,2027100
2020-08-19,1553.310059,1573.680054,1543.949951,1547.530029,1547.530029,1660600
2020-08-20,1543.449951,1585.869995,1538.199951,1581.750000,1581.750000,1706900
2020-08-21,1577.030029,1597.719971,1568.005005,1580.420044,1580.420044,1446500
2020-08-24,1593.979980,1614.170044,1580.569946,1588.199951,1588.199951,1409900
2020-08-25,1582.069946,1611.619995,1582.069946,1608.219971,1608.219971,2247100
2020-08-26,1608.000000,1659.219971,1603.599976,1652.380005,1652.380005,3993400
2020-08-27,1653.680054,1655.000000,1625.750000,1634.329956,1634.329956,1861600
2020-08-28,1633.489990,1647.170044,1630.750000,1644.410034,1644.410034,1499000
2020-08-31,1647.890015,1647.964966,1630.310059,1634.180054,1634.180054,1823400
2020-09-01,1636.630005,1665.729980,1632.219971,1660.709961,1660.709961,1825300
2020-09-02,1673.775024,1733.180054,1666.329956,1728.280029,1728.280029,2511200
2020-09-03,1709.713989,1709.713989,1615.060059,1641.839966,1641.839966,3107800
2020-09-04,1624.260010,1645.109985,1547.613037,1591.040039,1591.040039,2608600
2020-09-08,1533.510010,1563.864990,1528.010010,1532.390015,1532.390015,2610900
2020-09-09,1557.530029,1569.000000,1536.051025,1556.959961,1556.959961,1774700
2020-09-10,1560.640015,1584.081055,1525.805054,1532.020020,1532.020020,1618600
2020-09-11,1536.000000,1575.199951,1497.359985,1520.719971,1520.719971,1597100
2020-09-14,1539.005005,1564.000000,1515.739990,1519.280029,1519.280029,1696600
2020-09-15,1536.000000,1559.569946,1531.834961,1541.439941,1541.439941,1331100
2020-09-16,1555.540039,1562.000000,1519.819946,1520.900024,1520.900024,1311700
2020-09-17,1496.000000,1508.297974,1470.000000,1495.530029,1495.530029,1879800
2020-09-18,1498.010010,1503.003052,1437.130005,1459.989990,1459.989990,3103900
2020-09-21,1440.060059,1448.359985,1406.550049,1431.160034,1431.160034,2888800
2020-09-22,1450.089966,1469.520020,1434.530029,1465.459961,1465.459961,1583200
2020-09-23,1458.780029,1460.959961,1407.699951,1415.209961,1415.209961,1657400
2020-09-24,1411.030029,1443.708984,1409.849976,1428.290039,1428.290039,1450200
2020-09-25,1432.630005,1450.000000,1413.339966,1444.959961,1444.959961,1323000
2020-09-28,1474.209961,1476.800049,1449.301025,1464.520020,1464.520020,2007900
2020-09-29,1470.390015,1476.662964,1458.805054,1469.329956,1469.329956,978200
2020-09-30,1466.800049,1489.750000,1459.880005,1469.599976,1469.599976,1701600
2020-10-01,1484.270020,1499.040039,1479.209961,1490.089966,1490.089966,1779500
2020-10-02,1462.030029,1483.199951,1450.920044,1458.420044,1458.420044,1284100
2020-10-05,1466.209961,1488.209961,1464.270020,1486.020020,1486.020020,1113300
2020-10-06,1475.579956,1486.760010,1448.589966,1453.439941,1453.439941,1245400
2020-10-07,1464.290039,1468.959961,1436.000000,1460.290039,1460.290039,1746200
2020-10-08,1465.089966,1490.000000,1465.089966,1485.930054,1485.930054,1187800
2020-10-09,1494.699951,1516.520020,1489.449951,1515.219971,1515.219971,1435300
2020-10-12,1543.000000,1593.859985,1532.569946,1569.150024,1569.150024,2482600
2020-10-13,1583.729980,1590.000000,1563.199951,1571.680054,1571.680054,1601000
2020-10-14,1578.589966,1587.683960,1550.530029,1568.079956,1568.079956,1929300
2020-10-15,1547.150024,1575.104980,1545.030029,1559.130005,1559.130005,1540000
2020-10-16,1565.849976,1581.130005,1563.000000,1573.010010,1573.010010,1434700
2020-10-19,1580.459961,1588.150024,1528.000000,1534.609985,1534.609985,1607100
2020-10-20,1527.050049,1577.500000,1525.670044,1555.930054,1555.930054,2241700
2020-10-21,1573.329956,1618.729980,1571.630005,1593.310059,1593.310059,2568300
2020-10-22,1593.050049,1621.989990,1585.000000,1615.329956,1615.329956,1433600
2020-10-23,1626.069946,1642.359985,1620.510010,1641.000000,1641.000000,1375800
2020-10-26,1625.010010,1638.239990,1576.500000,1590.449951,1590.449951,1853300
2020-10-27,1595.670044,1606.844971,1582.780029,1604.260010,1604.260010,1229000
2020-10-28,1559.739990,1561.349976,1514.619995,1516.619995,1516.619995,1834000
2020-10-29,1522.359985,1593.709961,1522.239990,1567.239990,1567.239990,2003100
2020-10-30,1672.109985,1687.000000,1604.459961,1621.010010,1621.010010,4329100
2020-11-02,1628.160034,1660.770020,1616.030029,1626.030029,1626.030029,2535400
2020-11-03,1631.780029,1661.699951,1616.619995,1650.209961,1650.209961,1661700
2020-11-04,1710.280029,1771.364990,1706.030029,1749.130005,1749.130005,3570900
2020-11-05,1781.000000,1793.640015,1750.510010,1763.369995,1763.369995,2065800
2020-11-06,1753.949951,1772.430054,1740.349976,1761.750000,1761.750000,1660900
2020-11-09,1790.900024,1818.060059,1760.020020,1763.000000,1763.000000,2268300
2020-11-10,1731.089966,1763.000000,1717.300049,1740.390015,1740.390015,2636100
2020-11-11,1750.000000,1764.219971,1747.364990,1752.709961,1752.709961,1264000
2020-11-12,1747.630005,1768.270020,1745.599976,1749.839966,1749.839966,1247500
2020-11-13,1757.630005,1781.040039,1744.550049,1777.020020,1777.020020,1499900
2020-11-16,1771.699951,1799.069946,1767.689941,1781.380005,1781.380005,1246800
2020-11-17,1776.939941,1785.000000,1767.000000,1770.150024,1770.150024,1147100
2020-11-18,1765.229980,1773.469971,1746.140015,1746.780029,1746.780029,1173500
2020-11-19,1738.380005,1769.589966,1737.005005,1763.920044,1763.920044,1249900
2020-11-20,1765.209961,1774.000000,1741.859985,1742.189941,1742.189941,2313500
2020-11-23,1749.599976,1753.900024,1717.719971,1734.859985,1734.859985,2161600
2020-11-24,1730.500000,1771.599976,1727.689941,1768.880005,1768.880005,1578000
2020-11-25,1772.890015,1778.540039,1756.540039,1771.430054,1771.430054,1045800
2020-11-27,1773.089966,1804.000000,1772.439941,1793.189941,1793.189941,884900
2020-11-30,1781.183960,1788.064941,1755.000000,1760.739990,1760.739990,1823800
2020-12-01,1774.369995,1824.829956,1769.369995,1798.099976,1798.099976,1736900
2020-12-02,1798.099976,1835.650024,1789.473022,1827.949951,1827.949951,1222000
2020-12-03,1824.010010,1847.199951,1822.650024,1826.770020,1826.770020,1227300
2020-12-04,1824.520020,1833.160034,1816.989990,1827.989990,1827.989990,1378200
2020-12-07,1819.000000,1832.369995,1805.780029,1819.479980,1819.479980,1320900
2020-12-08,1810.099976,1821.900024,1796.204956,1818.550049,1818.550049,1096300
2020-12-09,1812.010010,1834.270020,1767.810059,1784.130005,1784.130005,1507600
2020-12-10,1769.800049,1781.310059,1740.319946,1775.329956,1775.329956,1362800
2020-12-11,1763.060059,1784.449951,1760.000000,1781.770020,1781.770020,1220700
2020-12-14,1775.000000,1797.390015,1757.214966,1760.060059,1760.060059,1600200
2020-12-15,1764.420044,1771.420044,1749.949951,1767.770020,1767.770020,1482300
2020-12-16,1772.880005,1773.000000,1756.079956,1763.000000,1763.000000,1513500
2020-12-17,1768.510010,1771.784058,1738.660034,1747.900024,1747.900024,1624700
2020-12-18,1754.180054,1755.109985,1720.219971,1731.010010,1731.010010,4016400
2020-12-21,1713.510010,1740.849976,1699.000000,1739.369995,1739.369995,1828400
2020-12-22,1734.430054,1737.405029,1712.574951,1723.500000,1723.500000,936700
2020-12-23,1728.109985,1747.989990,1725.040039,1732.380005,1732.380005,1033800
2020-12-24,1735.000000,1746.000000,1729.109985,1738.849976,1738.849976,346800
2020-12-28,1751.635010,1790.728027,1746.334961,1776.089966,1776.089966,1393000
2020-12-29,1787.790039,1792.439941,1756.089966,1758.719971,1758.719971,1299400
2020-12-30,1762.010010,1765.094971,1725.599976,1739.520020,1739.520020,1306100
2020-12-31,1735.420044,1758.930054,1735.420044,1751.880005,1751.880005,1011900
2021-01-04,1757.540039,1760.650024,1707.849976,1728.239990,1728.239990,1901900
2021-01-05,1725.000000,1747.670044,1718.015015,1740.920044,1740.920044,1145300
2021-01-06,1702.630005,1748.000000,1699.000000,1735.290039,1735.290039,2602100
2021-01-07,1740.060059,1788.400024,1737.050049,1787.250000,1787.250000,2265000
2021-01-08,1787.979980,1809.839966,1773.535034,1807.209961,1807.209961,2050600
2021-01-11,1786.069946,1794.314941,1760.520020,1766.719971,1766.719971,1209700
2021-01-12,1753.920044,1778.040039,1725.310059,1746.550049,1746.550049,1357000
2021-01-13,1738.579956,1765.035034,1738.010010,1754.400024,1754.400024,1094100
2021-01-14,1753.619995,1775.010010,1733.400024,1740.180054,1740.180054,1179500
2021-01-15,1738.189941,1756.000000,1721.550049,1736.189941,1736.189941,1342200
2021-01-19,1752.250000,1809.275024,1741.459961,1790.859985,1790.859985,1734600
2021-01-20,1831.459961,1903.709961,1825.530029,1886.900024,1886.900024,2490300
2021-01-21,1898.000000,1934.859985,1887.109985,1891.250000,1891.250000,2063900
2021-01-22,1895.680054,1910.949951,1881.760010,1901.050049,1901.050049,1272100
2021-01-25,1920.670044,1929.579956,1867.530029,1899.400024,1899.400024,1927300
2021-01-26,1888.839966,1925.000000,1884.244995,1917.239990,1917.239990,1313100
2021-01-27,1882.530029,1890.000000,1809.000000,1830.790039,1830.790039,2748300
2021-01-28,1843.939941,1898.829956,1842.640015,1863.109985,1863.109985,1773100
2021-01-29,1846.170044,1857.280029,1810.199951,1835.739990,1835.739990,1612600
2021-02-01,1853.569946,1922.391968,1850.930054,1901.349976,1901.349976,1602200
2021-02-02,1922.560059,1955.760010,1914.489990,1927.510010,1927.510010,2273700
2021-02-03,2073.000000,2116.500000,2018.380005,2070.070068,2070.070068,4118200
2021-02-04,2068.889893,2078.550049,2042.589966,2062.370117,2062.370117,1852300
2021-02-05,2070.000000,2102.510010,2059.330078,2098.000000,2098.000000,1535100
2021-02-08,2105.909912,2123.547119,2072.000000,2092.909912,2092.909912,1241900
2021-02-09,2078.540039,2105.129883,2078.540039,2083.510010,2083.510010,889900
2021-02-10,2094.209961,2108.370117,2063.090088,2095.379883,2095.379883,1135500
2021-02-11,2099.510010,2102.030029,2077.320068,2095.889893,2095.889893,945700
2021-02-12,2090.250000,2108.820068,2083.129883,2104.110107,2104.110107,855700
2021-02-16,2104.360107,2152.679932,2104.360107,2121.899902,2121.899902,1133800
2021-02-17,2100.000000,2133.659912,2098.919922,2128.310059,2128.310059,1070900
2021-02-18,2110.389893,2132.735107,2103.709961,2117.199951,2117.199951,1121600
2021-02-19,2119.270020,2130.530029,2097.409912,2101.139893,2101.139893,1457400
2021-02-22,2067.000000,2091.419922,2062.139893,2064.879883,2064.879883,1367500
2021-02-23,2025.010010,2082.010010,2002.020020,2070.860107,2070.860107,1667400
2021-02-24,2041.829956,2100.780029,2038.130005,2095.169922,2095.169922,1248300
2021-02-25,2067.449951,2094.879883,2021.290039,2031.359985,2031.359985,1828400
2021-02-26,2050.520020,2071.010010,2016.060059,2036.859985,2036.859985,2083500
2021-03-01,2056.520020,2086.520020,2046.099976,2081.510010,2081.510010,1404500
2021-03-02,2076.189941,2104.370117,2071.260010,2075.840088,2075.840088,1134600
2021-03-03,2067.209961,2088.518066,2010.000000,2026.709961,2026.709961,1484200
2021-03-04,2023.369995,2089.239990,2020.270020,2049.090088,2049.090088,2118000
2021-03-05,2073.120117,2118.110107,2046.415039,2108.540039,2108.540039,2195200
2021-03-08,2101.129883,2128.810059,2021.609985,2024.170044,2024.170044,1647400
2021-03-09,2070.000000,2078.040039,2047.829956,2052.699951,2052.699951,1697300
2021-03-10,2071.760010,2075.000000,2033.369995,2055.030029,2055.030029,1268600
2021-03-11,2074.060059,2125.699951,2072.379883,2114.770020,2114.770020,1239100
2021-03-12,2085.000000,2090.260010,2047.550049,2061.919922,2061.919922,1725800
2021-03-15,2062.300049,2067.060059,2043.510010,2066.489990,2066.489990,1298100
2021-03-16,2078.989990,2123.560059,2070.000000,2092.520020,2092.520020,1491600
2021-03-17,2076.030029,2109.780029,2054.000000,2091.080078,2091.080078,1299000
2021-03-18,2061.000000,2075.500000,2033.550049,2036.219971,2036.219971,1361400
2021-03-19,2042.050049,2053.100098,2017.680054,2043.199951,2043.199951,2314900
2021-03-22,2041.839966,2057.989990,2026.069946,2038.589966,2038.589966,1954800
2021-03-23,2051.699951,2072.302002,2039.219971,2052.959961,2052.959961,1367000
2021-03-24,2065.370117,2078.209961,2041.555054,2045.060059,2045.060059,1154000
2021-03-25,2044.810059,2058.870117,2010.729980,2044.359985,2044.359985,1418900
2021-03-26,2038.859985,2050.989990,2014.020020,2035.550049,2035.550049,1493500
2021-03-29,2027.880005,2058.429932,2015.619995,2055.949951,2055.949951,1229800
2021-03-30,2057.629883,2070.780029,2044.030029,2055.540039,2055.540039,1036600
2021-03-31,2059.120117,2093.326904,2056.745117,2068.629883,2068.629883,1459900
2021-04-01,2097.949951,2142.939941,2096.889893,2137.750000,2137.750000,1699000
2021-04-05,2152.939941,2237.310059,2151.620117,2225.550049,2225.550049,2164900
2021-04-06,2222.500000,2237.659912,2214.800049,2224.750000,2224.750000,1353000
2021-04-07,2226.129883,2255.000000,2225.330078,2249.679932,2249.679932,1289900
2021-04-08,2277.959961,2284.004883,2257.679932,2265.439941,2265.439941,1358300
2021-04-09,2256.699951,2289.040039,2253.714111,2285.879883,2285.879883,1044400
2021-04-12,2266.250000,2275.320068,2238.465088,2254.790039,2254.790039,1565900
2021-04-13,2261.469971,2277.209961,2256.090088,2267.270020,2267.270020,1165500
2021-04-14,2275.159912,2277.989990,2249.189941,2254.840088,2254.840088,1011000
2021-04-15,2276.979980,2306.596924,2266.000000,2296.659912,2296.659912,1373600
2021-04-16,2303.000000,2306.439941,2284.449951,2297.760010,2297.760010,1129800
2021-04-19,2291.979980,2318.449951,2287.844971,2302.399902,2302.399902,1234400
2021-04-20,2307.889893,2309.600098,2271.709961,2293.629883,2293.629883,1088700
2021-04-21,2285.250000,2295.320068,2258.570068,2293.290039,2293.290039,1196500
2021-04-22,2293.229980,2303.761963,2256.449951,2267.919922,2267.919922,1054800
2021-04-23,2283.469971,2325.820068,2278.209961,2315.300049,2315.300049,1433500
2021-04-26,2319.929932,2341.260010,2313.840088,2326.739990,2326.739990,1041700
2021-04-27,2336.000000,2337.449951,2304.270020,2307.120117,2307.120117,1598600
2021-04-28,2407.145020,2452.377930,2374.850098,2379.909912,2379.909912,2986400
2021-04-29,2410.330078,2436.520020,2402.280029,2429.889893,2429.889893,1977700
2021-04-30,2404.489990,2427.139893,2402.159912,2410.120117,2410.120117,1957100
2021-05-03,2402.719971,2419.699951,2384.500000,2395.169922,2395.169922,1689400
2021-05-04,2369.739990,2379.260010,2311.699951,2354.250000,2354.250000,1756000
2021-05-05,2368.419922,2382.199951,2351.409912,2356.739990,2356.739990,1090300
2021-05-06,2350.639893,2382.709961,2342.337891,2381.350098,2381.350098,1030900
2021-05-07,2400.000000,2416.409912,2390.000000,2398.689941,2398.689941,1163600
2021-05-10,2374.889893,2378.000000,2334.729980,2341.659912,2341.659912,1300300
2021-05-11,2291.860107,2322.000000,2283.000000,2308.760010,2308.760010,1605500
2021-05-12,2261.709961,2285.370117,2230.050049,2239.080078,2239.080078,1746700
2021-05-13,2261.090088,2276.601074,2242.719971,2261.969971,2261.969971,1333500
2021-05-14,2291.830078,2321.139893,2283.320068,2316.159912,2316.159912,1331200
2021-05-17,2309.320068,2323.340088,2295.000000,2321.409912,2321.409912,992100
2021-05-18,2336.906006,2343.149902,2303.159912,2303.429932,2303.429932,865100
2021-05-19,2264.399902,2316.760010,2263.520020,2308.709961,2308.709961,967500
2021-05-20,2328.040039,2360.340088,2321.090088,2356.090088,2356.090088,1191600
2021-05-21,2365.989990,2369.000000,2342.370117,2345.100098,2345.100098,1141600
2021-05-24,2367.000000,2418.479980,2360.110107,2406.669922,2406.669922,1062200
2021-05-25,2420.000000,2432.889893,2402.989990,2409.070068,2409.070068,941900
2021-05-26,2412.834961,2442.944092,2412.514893,2433.530029,2433.530029,1092800
2021-05-27,2436.939941,2440.000000,2402.000000,2402.510010,2402.510010,1948100
2021-05-28,2421.959961,2428.139893,2407.689941,2411.560059,2411.560059,1205400
2021-06-01,2422.000000,2437.970947,2404.879883,2429.810059,2429.810059,958300
2021-06-02,2435.310059,2442.000000,2404.199951,2421.280029,2421.280029,857900
2021-06-03,2395.020020,2409.745117,2382.830078,2404.610107,2404.610107,917300
2021-06-04,2422.520020,2453.858887,2417.770020,2451.760010,2451.760010,1297400
2021-06-07,2451.320068,2468.000000,2441.072998,2466.090088,2466.090088,1192500
2021-06-08,2479.899902,2494.495117,2468.239990,2482.850098,2482.850098,1253000
2021-06-09,2499.500000,2505.000000,2487.330078,2491.399902,2491.399902,1006300
2021-06-10,2494.010010,2523.260010,2494.000000,2521.600098,2521.600098,1561700
2021-06-11,2524.919922,2526.989990,2498.290039,2513.929932,2513.929932,1262000
2021-06-14,2513.389893,2528.229980,2500.939941,2527.040039,2527.040039,1127500
2021-06-15,2530.439941,2537.239990,2512.969971,2520.659912,2520.659912,1109100
2021-06-16,2524.949951,2530.469971,2482.999023,2513.929932,2513.929932,1315800
2021-06-17,2510.459961,2543.929932,2510.300049,2527.419922,2527.419922,1287800
2021-06-18,2514.110107,2527.780029,2492.060059,2511.350098,2511.350098,2665300
2021-06-21,2514.800049,2540.735107,2502.685059,2529.100098,2529.100098,1312800
2021-06-22,2529.000000,2545.399902,2520.530029,2539.989990,2539.989990,1049200
2021-06-23,2531.000000,2555.919922,2525.040039,2529.229980,2529.229980,984700
2021-06-24,2541.070068,2550.709961,2539.199951,2545.639893,2545.639893,946700
2021-06-25,2539.139893,2550.100098,2528.879883,2539.899902,2539.899902,1674200
2021-06-28,2540.000000,2546.739990,2519.476074,2536.389893,2536.389893,1405500
2021-06-29,2535.449951,2540.000000,2508.739990,2520.370117,2520.370117,1047500
2021-06-30,2513.071045,2516.000000,2495.149902,2506.320068,2506.320068,1200300
2021-07-01,2496.995117,2529.250000,2496.995117,2527.370117,2527.370117,856000
2021-07-02,2536.790039,2576.959961,2535.379883,2574.379883,2574.379883,1058000
2021-07-06,2588.989990,2597.689941,2568.179932,2595.419922,2595.419922,1067500
2021-07-07,2606.820068,2612.798096,2595.199951,2601.550049,2601.550049,834000
2021-07-08,2565.000000,2600.649902,2560.800049,2583.540039,2583.540039,989000
2021-07-09,2578.889893,2596.989990,2578.870117,2591.489990,2591.489990,755300
2021-07-12,2596.669922,2615.399902,2592.000000,2611.280029,2611.280029,847200
2021-07-13,2617.629883,2640.840088,2612.739990,2619.889893,2619.889893,830900
2021-07-14,2638.030029,2659.919922,2637.959961,2641.649902,2641.649902,895600
2021-07-15,2650.000000,2651.899902,2611.959961,2625.330078,2625.330078,829300
2021-07-16,2632.820068,2643.659912,2616.429932,2636.909912,2636.909912,742800
2021-07-19,2623.110107,2624.939941,2570.739990,2585.080078,2585.080078,1285500
2021-07-20,2600.080078,2640.027100,2583.768066,2622.030029,2622.030029,954200
2021-07-21,2615.739990,2652.344971,2612.030029,2652.010010,2652.010010,737100
2021-07-22,2653.000000,2670.090088,2648.000000,2666.570068,2666.570068,680400
2021-07-23,2705.199951,2776.169922,2694.010010,2756.320068,2756.320068,1318900
2021-07-26,2765.000000,2794.260010,2753.020020,2792.889893,2792.889893,1152600
2021-07-27,2800.219971,2800.219971,2702.000000,2735.929932,2735.929932,2108200
2021-07-28,2771.239990,2793.520020,2727.000000,2727.629883,2727.629883,2734400
2021-07-29,2727.612061,2743.030029,2722.760010,2730.810059,2730.810059,964200
2021-07-30,2710.219971,2715.427002,2696.283936,2704.419922,2704.419922,1197700
2021-08-02,2709.689941,2720.409912,2693.389893,2719.790039,2719.790039,1007000
2021-08-03,2720.000000,2726.709961,2683.669922,2725.600098,2725.600098,953200
2021-08-04,2724.989990,2730.760010,2708.300049,2720.570068,2720.570068,826400
2021-08-05,2720.570068,2739.000000,2712.000000,2738.800049,2738.800049,593300
2021-08-06,2725.899902,2741.601074,2720.929932,2740.719971,2740.719971,678000
